text,image_path,label
historical documentary archive interview public issue real people testimony social context education cinema slow paced review with real interviews,images/train_documentary_012.png,documentary
documentary interview social history archive true story testimony director report society culture real footage slow paced review with real interviews,images/train_documentary_035.png,documentary
documentary interview social history archive true story testimony director report society culture real footage slow paced review with real interviews,images/train_documentary_028.png,documentary
comedy funny absurd joke friendship awkward cheerful hilarious playful laugh romance lighthearted fun review with bright scenes and jokes but also hints of horror,images/train_comedy_050.png,comedy
witty comedy laugh prank friendship romance silly colorful good vibes amusing scenes fun review with bright scenes and jokes,images/train_comedy_022.png,comedy
animated family colorful world children adventure hero music creature bright imagination family review with colorful fantasy scenes but also hints of horror,images/train_animation_024.png,animation
animation family adventure colorful magical hero animal kingdom fantasy playful journey friendship family review with colorful fantasy scenes but also hints of historical,images/train_animation_107.png,animation
comedy funny absurd joke friendship awkward cheerful hilarious playful laugh romance lighthearted fun review with bright scenes and jokes,images/train_comedy_101.png,comedy
historical documentary archive interview public issue real people testimony social context education cinema slow paced review with real interviews,images/train_documentary_095.png,documentary
historical documentary archive interview public issue real people testimony social context education cinema slow paced review with real interviews,images/train_documentary_051.png,documentary
psychological horror eerie threat haunted corridor blood suspense fear shadow monster silence review with tense scenes and dark mood,images/train_horror_000.png,horror
cartoon animation fantasy family magical adventure playful kingdom characters friendship color family review with colorful fantasy scenes,images/train_animation_047.png,animation
animation family adventure colorful magical hero animal kingdom fantasy playful journey friendship family review with colorful fantasy scenes but also hints of documentary,images/train_animation_005.png,animation
humor comic family fun joke awkward situation bright energy smile entertaining crowd pleasing fun review with bright scenes and jokes,images/train_comedy_058.png,comedy
historical documentary archive interview public issue real people testimony social context education cinema slow paced review with real interviews but also hints of horror,images/train_documentary_041.png,documentary
animation family adventure colorful magical hero animal kingdom fantasy playful journey friendship family review with colorful fantasy scenes,images/train_animation_014.png,animation
humor comic family fun joke awkward situation bright energy smile entertaining crowd pleasing fun review with bright scenes and jokes,images/train_comedy_086.png,comedy
horror dark fear nightmare haunted blood shadow scream sinister mystery suspense survival terror review with tense scenes and dark mood,images/train_horror_042.png,horror
terrifying horror night creature cursed house scream panic dread violent red darkness review with tense scenes and dark mood,images/train_horror_014.png,horror
animation family adventure colorful magical hero animal kingdom fantasy playful journey friendship family review with colorful fantasy scenes,images/train_animation_038.png,animation
nonfiction report documentary investigation narrator real events oral history social memory public archive slow paced review with real interviews but also hints of witty,images/train_documentary_004.png,documentary
psychological horror eerie threat haunted corridor blood suspense fear shadow monster silence review with tense scenes and dark mood,images/train_horror_016.png,horror
animation family adventure colorful magical hero animal kingdom fantasy playful journey friendship family review with colorful fantasy scenes,images/train_animation_071.png,animation
historical documentary archive interview public issue real people testimony social context education cinema slow paced review with real interviews,images/train_documentary_100.png,documentary
comedy funny absurd joke friendship awkward cheerful hilarious playful laugh romance lighthearted fun review with bright scenes and jokes,images/train_comedy_106.png,comedy
animation family adventure colorful magical hero animal kingdom fantasy playful journey friendship family review with colorful fantasy scenes,images/train_animation_051.png,animation
comedy funny absurd joke friendship awkward cheerful hilarious playful laugh romance lighthearted fun review with bright scenes and jokes,images/train_comedy_093.png,comedy
humor comic family fun joke awkward situation bright energy smile entertaining crowd pleasing fun review with bright scenes and jokes,images/train_comedy_051.png,comedy
nonfiction report documentary investigation narrator real events oral history social memory public archive slow paced review with real interviews but also hints of humor,images/train_documentary_098.png,documentary
horror dark fear nightmare haunted blood shadow scream sinister mystery suspense survival terror review with tense scenes and dark mood,images/train_horror_052.png,horror
comedy funny absurd joke friendship awkward cheerful hilarious playful laugh romance lighthearted fun review with bright scenes and jokes,images/train_comedy_095.png,comedy
historical documentary archive interview public issue real people testimony social context education cinema slow paced review with real interviews,images/train_documentary_061.png,documentary
historical documentary archive interview public issue real people testimony social context education cinema slow paced review with real interviews,images/train_documentary_047.png,documentary
nonfiction report documentary investigation narrator real events oral history social memory public archive slow paced review with real interviews but also hints of cartoon,images/train_documentary_032.png,documentary
terrifying horror night creature cursed house scream panic dread violent red darkness review with tense scenes and dark mood but also hints of documentary,images/train_horror_027.png,horror
psychological horror eerie threat haunted corridor blood suspense fear shadow monster silence review with tense scenes and dark mood,images/train_horror_087.png,horror
witty comedy laugh prank friendship romance silly colorful good vibes amusing scenes fun review with bright scenes and jokes,images/train_comedy_080.png,comedy
animation family adventure colorful magical hero animal kingdom fantasy playful journey friendship family review with colorful fantasy scenes,images/train_animation_069.png,animation
documentary interview social history archive true story testimony director report society culture real footage slow paced review with real interviews,images/train_documentary_027.png,documentary
animated family colorful world children adventure hero music creature bright imagination family review with colorful fantasy scenes but also hints of documentary,images/train_animation_016.png,animation
humor comic family fun joke awkward situation bright energy smile entertaining crowd pleasing fun review with bright scenes and jokes,images/train_comedy_110.png,comedy
horror dark fear nightmare haunted blood shadow scream sinister mystery suspense survival terror review with tense scenes and dark mood but also hints of historical,images/train_horror_020.png,horror
horror dark fear nightmare haunted blood shadow scream sinister mystery suspense survival terror review with tense scenes and dark mood,images/train_horror_048.png,horror
witty comedy laugh prank friendship romance silly colorful good vibes amusing scenes fun review with bright scenes and jokes,images/train_comedy_042.png,comedy
cartoon animation fantasy family magical adventure playful kingdom characters friendship color family review with colorful fantasy scenes,images/train_animation_049.png,animation
humor comic family fun joke awkward situation bright energy smile entertaining crowd pleasing fun review with bright scenes and jokes,images/train_comedy_018.png,comedy
historical documentary archive interview public issue real people testimony social context education cinema slow paced review with real interviews,images/train_documentary_062.png,documentary
witty comedy laugh prank friendship romance silly colorful good vibes amusing scenes fun review with bright scenes and jokes but also hints of historical,images/train_comedy_015.png,comedy
witty comedy laugh prank friendship romance silly colorful good vibes amusing scenes fun review with bright scenes and jokes but also hints of horror,images/train_comedy_008.png,comedy
cartoon animation fantasy family magical adventure playful kingdom characters friendship color family review with colorful fantasy scenes but also hints of documentary,images/train_animation_096.png,animation
documentary interview social history archive true story testimony director report society culture real footage slow paced review with real interviews but also hints of animated,images/train_documentary_008.png,documentary
horror dark fear nightmare haunted blood shadow scream sinister mystery suspense survival terror review with tense scenes and dark mood but also hints of documentary,images/train_horror_086.png,horror
animated family colorful world children adventure hero music creature bright imagination family review with colorful fantasy scenes,images/train_animation_084.png,animation
nonfiction report documentary investigation narrator real events oral history social memory public archive slow paced review with real interviews but also hints of humor,images/train_documentary_064.png,documentary
terrifying horror night creature cursed house scream panic dread violent red darkness review with tense scenes and dark mood but also hints of documentary,images/train_horror_060.png,horror
nonfiction report documentary investigation narrator real events oral history social memory public archive slow paced review with real interviews,images/train_documentary_014.png,documentary
comedy funny absurd joke friendship awkward cheerful hilarious playful laugh romance lighthearted fun review with bright scenes and jokes,images/train_comedy_036.png,comedy
nonfiction report documentary investigation narrator real events oral history social memory public archive slow paced review with real interviews,images/train_documentary_040.png,documentary
animation family adventure colorful magical hero animal kingdom fantasy playful journey friendship family review with colorful fantasy scenes but also hints of horror,images/train_animation_080.png,animation
cartoon animation fantasy family magical adventure playful kingdom characters friendship color family review with colorful fantasy scenes,images/train_animation_044.png,animation
humor comic family fun joke awkward situation bright energy smile entertaining crowd pleasing fun review with bright scenes and jokes but also hints of animated,images/train_comedy_096.png,comedy
terrifying horror night creature cursed house scream panic dread violent red darkness review with tense scenes and dark mood,images/train_horror_039.png,horror
cartoon animation fantasy family magical adventure playful kingdom characters friendship color family review with colorful fantasy scenes,images/train_animation_057.png,animation
animated family colorful world children adventure hero music creature bright imagination family review with colorful fantasy scenes,images/train_animation_095.png,animation
terrifying horror night creature cursed house scream panic dread violent red darkness review with tense scenes and dark mood,images/train_horror_097.png,horror
humor comic family fun joke awkward situation bright energy smile entertaining crowd pleasing fun review with bright scenes and jokes,images/train_comedy_116.png,comedy
humor comic family fun joke awkward situation bright energy smile entertaining crowd pleasing fun review with bright scenes and jokes but also hints of animation,images/train_comedy_087.png,comedy
witty comedy laugh prank friendship romance silly colorful good vibes amusing scenes fun review with bright scenes and jokes,images/train_comedy_092.png,comedy
terrifying horror night creature cursed house scream panic dread violent red darkness review with tense scenes and dark mood,images/train_horror_055.png,horror
cartoon animation fantasy family magical adventure playful kingdom characters friendship color family review with colorful fantasy scenes,images/train_animation_078.png,animation
terrifying horror night creature cursed house scream panic dread violent red darkness review with tense scenes and dark mood,images/train_horror_011.png,horror
animation family adventure colorful magical hero animal kingdom fantasy playful journey friendship family review with colorful fantasy scenes but also hints of comedy,images/train_animation_108.png,animation
animation family adventure colorful magical hero animal kingdom fantasy playful journey friendship family review with colorful fantasy scenes,images/train_animation_079.png,animation
horror dark fear nightmare haunted blood shadow scream sinister mystery suspense survival terror review with tense scenes and dark mood but also hints of cartoon,images/train_horror_063.png,horror
terrifying horror night creature cursed house scream panic dread violent red darkness review with tense scenes and dark mood,images/train_horror_110.png,horror
terrifying horror night creature cursed house scream panic dread violent red darkness review with tense scenes and dark mood,images/train_horror_029.png,horror
humor comic family fun joke awkward situation bright energy smile entertaining crowd pleasing fun review with bright scenes and jokes,images/train_comedy_081.png,comedy
witty comedy laugh prank friendship romance silly colorful good vibes amusing scenes fun review with bright scenes and jokes but also hints of historical,images/train_comedy_041.png,comedy
nonfiction report documentary investigation narrator real events oral history social memory public archive slow paced review with real interviews,images/train_documentary_043.png,documentary
humor comic family fun joke awkward situation bright energy smile entertaining crowd pleasing fun review with bright scenes and jokes,images/train_comedy_097.png,comedy
witty comedy laugh prank friendship romance silly colorful good vibes amusing scenes fun review with bright scenes and jokes,images/train_comedy_070.png,comedy
terrifying horror night creature cursed house scream panic dread violent red darkness review with tense scenes and dark mood,images/train_horror_069.png,horror
terrifying horror night creature cursed house scream panic dread violent red darkness review with tense scenes and dark mood,images/train_horror_019.png,horror
nonfiction report documentary investigation narrator real events oral history social memory public archive slow paced review with real interviews,images/train_documentary_105.png,documentary
nonfiction report documentary investigation narrator real events oral history social memory public archive slow paced review with real interviews but also hints of animated,images/train_documentary_053.png,documentary
cartoon animation fantasy family magical adventure playful kingdom characters friendship color family review with colorful fantasy scenes,images/train_animation_029.png,animation
documentary interview social history archive true story testimony director report society culture real footage slow paced review with real interviews,images/train_documentary_001.png,documentary
animation family adventure colorful magical hero animal kingdom fantasy playful journey friendship family review with colorful fantasy scenes but also hints of comedy,images/train_animation_064.png,animation
animation family adventure colorful magical hero animal kingdom fantasy playful journey friendship family review with colorful fantasy scenes,images/train_animation_102.png,animation
nonfiction report documentary investigation narrator real events oral history social memory public archive slow paced review with real interviews but also hints of witty,images/train_documentary_049.png,documentary
documentary interview social history archive true story testimony director report society culture real footage slow paced review with real interviews,images/train_documentary_080.png,documentary
humor comic family fun joke awkward situation bright energy smile entertaining crowd pleasing fun review with bright scenes and jokes,images/train_comedy_085.png,comedy
nonfiction report documentary investigation narrator real events oral history social memory public archive slow paced review with real interviews but also hints of psychological,images/train_documentary_034.png,documentary
psychological horror eerie threat haunted corridor blood suspense fear shadow monster silence review with tense scenes and dark mood,images/train_horror_023.png,horror
cartoon animation fantasy family magical adventure playful kingdom characters friendship color family review with colorful fantasy scenes,images/train_animation_006.png,animation
historical documentary archive interview public issue real people testimony social context education cinema slow paced review with real interviews,images/train_documentary_091.png,documentary
psychological horror eerie threat haunted corridor blood suspense fear shadow monster silence review with tense scenes and dark mood,images/train_horror_099.png,horror
animation family adventure colorful magical hero animal kingdom fantasy playful journey friendship family review with colorful fantasy scenes but also hints of witty,images/train_animation_093.png,animation
documentary interview social history archive true story testimony director report society culture real footage slow paced review with real interviews,images/train_documentary_052.png,documentary
psychological horror eerie threat haunted corridor blood suspense fear shadow monster silence review with tense scenes and dark mood,images/train_horror_105.png,horror
terrifying horror night creature cursed house scream panic dread violent red darkness review with tense scenes and dark mood,images/train_horror_024.png,horror
psychological horror eerie threat haunted corridor blood suspense fear shadow monster silence review with tense scenes and dark mood,images/train_horror_001.png,horror
documentary interview social history archive true story testimony director report society culture real footage slow paced review with real interviews,images/train_documentary_013.png,documentary
terrifying horror night creature cursed house scream panic dread violent red darkness review with tense scenes and dark mood,images/train_horror_075.png,horror
historical documentary archive interview public issue real people testimony social context education cinema slow paced review with real interviews but also hints of witty,images/train_documentary_088.png,documentary
animation family adventure colorful magical hero animal kingdom fantasy playful journey friendship family review with colorful fantasy scenes but also hints of documentary,images/train_animation_027.png,animation
horror dark fear nightmare haunted blood shadow scream sinister mystery suspense survival terror review with tense scenes and dark mood,images/train_horror_033.png,horror
humor comic family fun joke awkward situation bright energy smile entertaining crowd pleasing fun review with bright scenes and jokes,images/train_comedy_046.png,comedy
psychological horror eerie threat haunted corridor blood suspense fear shadow monster silence review with tense scenes and dark mood,images/train_horror_088.png,horror
animated family colorful world children adventure hero music creature bright imagination family review with colorful fantasy scenes,images/train_animation_112.png,animation
comedy funny absurd joke friendship awkward cheerful hilarious playful laugh romance lighthearted fun review with bright scenes and jokes but also hints of terrifying,images/train_comedy_014.png,comedy
terrifying horror night creature cursed house scream panic dread violent red darkness review with tense scenes and dark mood,images/train_horror_066.png,horror
animated family colorful world children adventure hero music creature bright imagination family review with colorful fantasy scenes,images/train_animation_100.png,animation
horror dark fear nightmare haunted blood shadow scream sinister mystery suspense survival terror review with tense scenes and dark mood,images/train_horror_079.png,horror
psychological horror eerie threat haunted corridor blood suspense fear shadow monster silence review with tense scenes and dark mood,images/train_horror_003.png,horror
documentary interview social history archive true story testimony director report society culture real footage slow paced review with real interviews,images/train_documentary_054.png,documentary
cartoon animation fantasy family magical adventure playful kingdom characters friendship color family review with colorful fantasy scenes,images/train_animation_003.png,animation
documentary interview social history archive true story testimony director report society culture real footage slow paced review with real interviews,images/train_documentary_050.png,documentary
witty comedy laugh prank friendship romance silly colorful good vibes amusing scenes fun review with bright scenes and jokes,images/train_comedy_054.png,comedy
comedy funny absurd joke friendship awkward cheerful hilarious playful laugh romance lighthearted fun review with bright scenes and jokes,images/train_comedy_069.png,comedy
animated family colorful world children adventure hero music creature bright imagination family review with colorful fantasy scenes,images/train_animation_116.png,animation
humor comic family fun joke awkward situation bright energy smile entertaining crowd pleasing fun review with bright scenes and jokes but also hints of terrifying,images/train_comedy_067.png,comedy
witty comedy laugh prank friendship romance silly colorful good vibes amusing scenes fun review with bright scenes and jokes,images/train_comedy_049.png,comedy
nonfiction report documentary investigation narrator real events oral history social memory public archive slow paced review with real interviews but also hints of witty,images/train_documentary_058.png,documentary
historical documentary archive interview public issue real people testimony social context education cinema slow paced review with real interviews but also hints of psychological,images/train_documentary_048.png,documentary
psychological horror eerie threat haunted corridor blood suspense fear shadow monster silence review with tense scenes and dark mood,images/train_horror_104.png,horror
witty comedy laugh prank friendship romance silly colorful good vibes amusing scenes fun review with bright scenes and jokes but also hints of terrifying,images/train_comedy_115.png,comedy
terrifying horror night creature cursed house scream panic dread violent red darkness review with tense scenes and dark mood,images/train_horror_012.png,horror
nonfiction report documentary investigation narrator real events oral history social memory public archive slow paced review with real interviews,images/train_documentary_021.png,documentary
terrifying horror night creature cursed house scream panic dread violent red darkness review with tense scenes and dark mood but also hints of witty,images/train_horror_073.png,horror
comedy funny absurd joke friendship awkward cheerful hilarious playful laugh romance lighthearted fun review with bright scenes and jokes,images/train_comedy_040.png,comedy
horror dark fear nightmare haunted blood shadow scream sinister mystery suspense survival terror review with tense scenes and dark mood but also hints of nonfiction,images/train_horror_036.png,horror
animation family adventure colorful magical hero animal kingdom fantasy playful journey friendship family review with colorful fantasy scenes but also hints of documentary,images/train_animation_083.png,animation
witty comedy laugh prank friendship romance silly colorful good vibes amusing scenes fun review with bright scenes and jokes,images/train_comedy_071.png,comedy
cartoon animation fantasy family magical adventure playful kingdom characters friendship color family review with colorful fantasy scenes,images/train_animation_025.png,animation
psychological horror eerie threat haunted corridor blood suspense fear shadow monster silence review with tense scenes and dark mood but also hints of cartoon,images/train_horror_053.png,horror
animated family colorful world children adventure hero music creature bright imagination family review with colorful fantasy scenes,images/train_animation_053.png,animation
terrifying horror night creature cursed house scream panic dread violent red darkness review with tense scenes and dark mood,images/train_horror_103.png,horror
horror dark fear nightmare haunted blood shadow scream sinister mystery suspense survival terror review with tense scenes and dark mood,images/train_horror_017.png,horror
terrifying horror night creature cursed house scream panic dread violent red darkness review with tense scenes and dark mood,images/train_horror_068.png,horror
witty comedy laugh prank friendship romance silly colorful good vibes amusing scenes fun review with bright scenes and jokes,images/train_comedy_029.png,comedy
comedy funny absurd joke friendship awkward cheerful hilarious playful laugh romance lighthearted fun review with bright scenes and jokes,images/train_comedy_010.png,comedy
witty comedy laugh prank friendship romance silly colorful good vibes amusing scenes fun review with bright scenes and jokes but also hints of animation,images/train_comedy_031.png,comedy
psychological horror eerie threat haunted corridor blood suspense fear shadow monster silence review with tense scenes and dark mood but also hints of animated,images/train_horror_119.png,horror
documentary interview social history archive true story testimony director report society culture real footage slow paced review with real interviews,images/train_documentary_099.png,documentary
animated family colorful world children adventure hero music creature bright imagination family review with colorful fantasy scenes,images/train_animation_012.png,animation
nonfiction report documentary investigation narrator real events oral history social memory public archive slow paced review with real interviews,images/train_documentary_087.png,documentary
animated family colorful world children adventure hero music creature bright imagination family review with colorful fantasy scenes,images/train_animation_098.png,animation
horror dark fear nightmare haunted blood shadow scream sinister mystery suspense survival terror review with tense scenes and dark mood,images/train_horror_090.png,horror
humor comic family fun joke awkward situation bright energy smile entertaining crowd pleasing fun review with bright scenes and jokes but also hints of terrifying,images/train_comedy_094.png,comedy
animated family colorful world children adventure hero music creature bright imagination family review with colorful fantasy scenes,images/train_animation_106.png,animation
humor comic family fun joke awkward situation bright energy smile entertaining crowd pleasing fun review with bright scenes and jokes,images/train_comedy_001.png,comedy
cartoon animation fantasy family magical adventure playful kingdom characters friendship color family review with colorful fantasy scenes but also hints of comedy,images/train_animation_119.png,animation
historical documentary archive interview public issue real people testimony social context education cinema slow paced review with real interviews,images/train_documentary_020.png,documentary
comedy funny absurd joke friendship awkward cheerful hilarious playful laugh romance lighthearted fun review with bright scenes and jokes,images/train_comedy_068.png,comedy
nonfiction report documentary investigation narrator real events oral history social memory public archive slow paced review with real interviews,images/train_documentary_071.png,documentary
documentary interview social history archive true story testimony director report society culture real footage slow paced review with real interviews,images/train_documentary_106.png,documentary
horror dark fear nightmare haunted blood shadow scream sinister mystery suspense survival terror review with tense scenes and dark mood but also hints of animation,images/train_horror_030.png,horror
psychological horror eerie threat haunted corridor blood suspense fear shadow monster silence review with tense scenes and dark mood,images/train_horror_108.png,horror
cartoon animation fantasy family magical adventure playful kingdom characters friendship color family review with colorful fantasy scenes but also hints of terrifying,images/train_animation_075.png,animation
documentary interview social history archive true story testimony director report society culture real footage slow paced review with real interviews,images/train_documentary_102.png,documentary
